timestamp,pod_id,row,col,layer,side,crop_type,growth_stage,disease_flag,confidence,action,reason,ground_truth_stage,ground_truth_diseased
2026-09-15T02:59:42.982150+00:00,R0C1-L2-B,0,1,2,back,lettuce,Head formation,False,0.854,schedule_monitoring,"healthy, confident, and near harvest ('Head formation') -- tighten monitoring cadence",Leafy growth,False
2026-09-15T02:59:43.325120+00:00,R0C1-L1-F,0,1,1,front,lettuce,Head formation,True,0.866,flag_for_treatment,disease detected at stage 'Head formation' with confidence 0.87,Head formation,True
2026-09-15T02:59:43.749600+00:00,R0C1-L1-B,0,1,1,back,mushroom,Intermediate,False,0.575,schedule_monitoring,low-confidence reading (0.57 < 0.6) -- re-check before trusting it,Harvest,False
2026-09-15T02:59:44.156673+00:00,R0C1-L0-F,0,1,0,front,mushroom,Harvest,False,0.57,schedule_monitoring,low-confidence reading (0.57 < 0.6) -- re-check before trusting it,Juvenile,False
2026-09-15T02:59:44.616903+00:00,R0C1-L0-B,0,1,0,back,cabbage,S8,False,0.942,schedule_monitoring,"healthy, confident, and near harvest ('S8') -- tighten monitoring cadence",S4_5,False
2026-09-15T02:59:45.103948+00:00,R0C2-L0-F,0,2,0,front,lettuce,Early Growth,False,0.628,schedule_monitoring,healthy but marginal confidence (0.63) -- re-check sooner,Early Growth,False
2026-09-15T02:59:45.546945+00:00,R0C2-L0-B,0,2,0,back,mushroom,Juvenile,False,0.95,log_and_continue,"healthy, confident reading (0.95) at stage 'Juvenile'",Intermediate,False
2026-09-15T02:59:45.916616+00:00,R0C2-L1-F,0,2,1,front,cabbage,S2_3,True,0.975,flag_for_treatment,disease detected at stage 'S2_3' with confidence 0.97,S6_7,True
2026-09-15T02:59:46.309155+00:00,R0C2-L1-B,0,2,1,back,lettuce,Leafy growth,False,0.804,log_and_continue,"healthy, confident reading (0.80) at stage 'Leafy growth'",Harvest stage,False
2026-09-15T02:59:46.588751+00:00,R0C2-L2-F,0,2,2,front,mushroom,Harvest,False,0.899,schedule_monitoring,"healthy, confident, and near harvest ('Harvest') -- tighten monitoring cadence",Juvenile,False
2026-09-15T02:59:46.845611+00:00,R0C2-L2-B,0,2,2,back,cabbage,S8,False,0.862,schedule_monitoring,"healthy, confident, and near harvest ('S8') -- tighten monitoring cadence",S4_5,False
2026-09-15T02:59:47.066788+00:00,R0C2-L3-F,0,2,3,front,lettuce,Head formation,False,0.896,schedule_monitoring,"healthy, confident, and near harvest ('Head formation') -- tighten monitoring cadence",Head formation,True
2026-09-15T02:59:47.243523+00:00,R0C2-L3-B,0,2,3,back,mushroom,Harvest,False,0.617,schedule_monitoring,healthy but marginal confidence (0.62) -- re-check sooner,Harvest,False
2026-09-15T02:59:47.615839+00:00,R1C2-L3-F,1,2,3,front,lettuce,Early Growth,False,0.847,log_and_continue,"healthy, confident reading (0.85) at stage 'Early Growth'",Head formation,True
2026-09-15T02:59:47.785490+00:00,R1C2-L3-B,1,2,3,back,mushroom,Juvenile,False,0.876,log_and_continue,"healthy, confident reading (0.88) at stage 'Juvenile'",Harvest,False
2026-09-15T02:59:48.021448+00:00,R1C2-L2-F,1,2,2,front,mushroom,Intermediate,False,0.765,schedule_monitoring,"healthy, confident, and near harvest ('Intermediate') -- tighten monitoring cadence",Juvenile,False
2026-09-15T02:59:48.349027+00:00,R1C2-L2-B,1,2,2,back,cabbage,S8,False,0.721,schedule_monitoring,"healthy, confident, and near harvest ('S8') -- tighten monitoring cadence",S4_5,False
2026-09-15T02:59:48.699713+00:00,R1C2-L1-F,1,2,1,front,cabbage,S8,False,0.882,schedule_monitoring,"healthy, confident, and near harvest ('S8') -- tighten monitoring cadence",S6_7,True
2026-09-15T02:59:49.094829+00:00,R1C2-L1-B,1,2,1,back,lettuce,Leafy growth,False,0.871,log_and_continue,"healthy, confident reading (0.87) at stage 'Leafy growth'",Harvest stage,False
2026-09-15T02:59:49.494544+00:00,R1C2-L0-F,1,2,0,front,lettuce,Harvest stage,True,0.569,schedule_monitoring,low-confidence reading (0.57 < 0.6) -- re-check before trusting it,Early Growth,False
2026-09-15T02:59:49.951597+00:00,R1C2-L0-B,1,2,0,back,mushroom,Intermediate,False,0.62,schedule_monitoring,healthy but marginal confidence (0.62) -- re-check sooner,Intermediate,False
2026-09-15T02:59:50.452456+00:00,R1C1-L0-F,1,1,0,front,mushroom,Harvest,True,0.821,flag_for_treatment,disease detected at stage 'Harvest' with confidence 0.82,Juvenile,False
2026-09-15T02:59:50.951804+00:00,R1C1-L0-B,1,1,0,back,cabbage,S4_5,False,0.72,log_and_continue,"healthy, confident reading (0.72) at stage 'S4_5'",S4_5,False
2026-09-15T02:59:51.317174+00:00,R1C1-L1-F,1,1,1,front,lettuce,Leafy growth,False,0.758,log_and_continue,"healthy, confident reading (0.76) at stage 'Leafy growth'",Head formation,True
2026-09-15T02:59:51.643704+00:00,R1C1-L1-B,1,1,1,back,mushroom,Juvenile,False,0.612,schedule_monitoring,healthy but marginal confidence (0.61) -- re-check sooner,Harvest,False
2026-09-15T02:59:51.966361+00:00,R1C1-L2-F,1,1,2,front,cabbage,S2_3,False,0.76,log_and_continue,"healthy, confident reading (0.76) at stage 'S2_3'",S2_3,False
2026-09-15T02:59:52.230031+00:00,R1C1-L2-B,1,1,2,back,lettuce,Head formation,False,0.933,schedule_monitoring,"healthy, confident, and near harvest ('Head formation') -- tighten monitoring cadence",Leafy growth,False
2026-09-15T02:59:52.498983+00:00,R1C1-L3-F,1,1,3,front,mushroom,Harvest,False,0.767,schedule_monitoring,"healthy, confident, and near harvest ('Harvest') -- tighten monitoring cadence",Harvest,True
2026-09-15T02:59:52.721035+00:00,R1C1-L3-B,1,1,3,back,cabbage,S6_7,False,0.657,schedule_monitoring,healthy but marginal confidence (0.66) -- re-check sooner,S9,False
2026-09-15T02:59:52.998482+00:00,R1C0-L3-F,1,0,3,front,cabbage,S8,False,0.852,schedule_monitoring,"healthy, confident, and near harvest ('S8') -- tighten monitoring cadence",S6_7,True
2026-09-15T02:59:53.220810+00:00,R1C0-L3-B,1,0,3,back,lettuce,Harvest stage,False,0.591,schedule_monitoring,low-confidence reading (0.59 < 0.6) -- re-check before trusting it,Harvest stage,False
2026-09-15T02:59:53.497859+00:00,R1C0-L2-F,1,0,2,front,lettuce,Leafy growth,False,0.756,log_and_continue,"healthy, confident reading (0.76) at stage 'Leafy growth'",Early Growth,False
2026-09-15T02:59:53.794527+00:00,R1C0-L2-B,1,0,2,back,mushroom,Intermediate,True,0.589,schedule_monitoring,low-confidence reading (0.59 < 0.6) -- re-check before trusting it,Intermediate,False
2026-09-15T02:59:54.180181+00:00,R1C0-L1-F,1,0,1,front,mushroom,Intermediate,True,0.615,flag_for_treatment,disease detected at stage 'Intermediate' with confidence 0.61,Harvest,True
2026-09-15T02:59:54.683623+00:00,R1C0-L1-B,1,0,1,back,cabbage,S8,False,0.954,schedule_monitoring,"healthy, confident, and near harvest ('S8') -- tighten monitoring cadence",S9,False
2026-09-15T02:59:55.166911+00:00,R1C0-L0-F,1,0,0,front,cabbage,S2_3,True,0.968,flag_for_treatment,disease detected at stage 'S2_3' with confidence 0.97,S2_3,False
2026-09-15T02:59:55.729870+00:00,R1C0-L0-B,1,0,0,back,lettuce,Leafy growth,False,0.98,log_and_continue,"healthy, confident reading (0.98) at stage 'Leafy growth'",Leafy growth,False
2026-09-15T02:59:56.369591+00:00,R2C0-L0-F,2,0,0,front,cabbage,S9,False,0.746,schedule_monitoring,"healthy, confident, and near harvest ('S9') -- tighten monitoring cadence",S2_3,False
2026-09-15T02:59:56.854328+00:00,R2C0-L0-B,2,0,0,back,lettuce,Harvest stage,False,0.834,schedule_monitoring,"healthy, confident, and near harvest ('Harvest stage') -- tighten monitoring cadence",Leafy growth,False
2026-09-15T02:59:57.281951+00:00,R2C0-L1-F,2,0,1,front,mushroom,Intermediate,False,0.888,schedule_monitoring,"healthy, confident, and near harvest ('Intermediate') -- tighten monitoring cadence",Harvest,True
2026-09-15T02:59:57.651267+00:00,R2C0-L1-B,2,0,1,back,cabbage,S8,False,0.949,schedule_monitoring,"healthy, confident, and near harvest ('S8') -- tighten monitoring cadence",S9,False
2026-09-15T02:59:57.976821+00:00,R2C0-L2-F,2,0,2,front,lettuce,Harvest stage,True,0.655,flag_for_treatment,disease detected at stage 'Harvest stage' with confidence 0.66,Early Growth,False
2026-09-15T02:59:58.288605+00:00,R2C0-L2-B,2,0,2,back,mushroom,Intermediate,False,0.866,schedule_monitoring,"healthy, confident, and near harvest ('Intermediate') -- tighten monitoring cadence",Intermediate,False
2026-09-15T02:59:58.515298+00:00,R2C0-L3-F,2,0,3,front,cabbage,S8,False,0.575,schedule_monitoring,low-confidence reading (0.57 < 0.6) -- re-check before trusting it,S6_7,True
2026-09-15T02:59:58.704505+00:00,R2C0-L3-B,2,0,3,back,lettuce,Harvest stage,False,0.622,schedule_monitoring,healthy but marginal confidence (0.62) -- re-check sooner,Harvest stage,False
2026-09-15T02:59:58.945006+00:00,R2C1-L3-F,2,1,3,front,mushroom,Juvenile,True,0.843,flag_for_treatment,disease detected at stage 'Juvenile' with confidence 0.84,Harvest,True
2026-09-15T02:59:59.193690+00:00,R2C1-L3-B,2,1,3,back,cabbage,S8,False,0.816,schedule_monitoring,"healthy, confident, and near harvest ('S8') -- tighten monitoring cadence",S9,False
2026-09-15T02:59:59.454683+00:00,R2C1-L2-F,2,1,2,front,cabbage,S2_3,False,0.783,log_and_continue,"healthy, confident reading (0.78) at stage 'S2_3'",S2_3,False
2026-09-15T02:59:59.750526+00:00,R2C1-L2-B,2,1,2,back,lettuce,Early Growth,True,0.839,flag_for_treatment,disease detected at stage 'Early Growth' with confidence 0.84,Leafy growth,False
2026-09-15T03:00:00.181327+00:00,R2C1-L1-F,2,1,1,front,lettuce,Leafy growth,True,0.916,flag_for_treatment,disease detected at stage 'Leafy growth' with confidence 0.92,Head formation,True
2026-09-15T03:00:00.662010+00:00,R2C1-L1-B,2,1,1,back,mushroom,Intermediate,False,0.949,schedule_monitoring,"healthy, confident, and near harvest ('Intermediate') -- tighten monitoring cadence",Harvest,False
2026-09-15T03:00:01.128570+00:00,R2C1-L0-F,2,1,0,front,mushroom,Harvest,False,0.603,schedule_monitoring,healthy but marginal confidence (0.60) -- re-check sooner,Juvenile,False
2026-09-15T03:00:01.623355+00:00,R2C1-L0-B,2,1,0,back,cabbage,S8,False,0.776,schedule_monitoring,"healthy, confident, and near harvest ('S8') -- tighten monitoring cadence",S4_5,False
2026-09-15T03:00:02.139702+00:00,R2C2-L0-F,2,2,0,front,lettuce,Harvest stage,False,0.731,schedule_monitoring,"healthy, confident, and near harvest ('Harvest stage') -- tighten monitoring cadence",Early Growth,False
2026-09-15T03:00:02.594387+00:00,R2C2-L0-B,2,2,0,back,mushroom,Intermediate,False,0.89,schedule_monitoring,"healthy, confident, and near harvest ('Intermediate') -- tighten monitoring cadence",Intermediate,False
2026-09-15T03:00:02.995040+00:00,R2C2-L1-F,2,2,1,front,cabbage,S8,False,0.819,schedule_monitoring,"healthy, confident, and near harvest ('S8') -- tighten monitoring cadence",S6_7,True
2026-09-15T03:00:03.350517+00:00,R2C2-L1-B,2,2,1,back,lettuce,Leafy growth,False,0.844,log_and_continue,"healthy, confident reading (0.84) at stage 'Leafy growth'",Harvest stage,False
2026-09-15T03:00:03.632309+00:00,R2C2-L2-F,2,2,2,front,mushroom,Juvenile,False,0.699,schedule_monitoring,healthy but marginal confidence (0.70) -- re-check sooner,Juvenile,False
2026-09-15T03:00:03.901015+00:00,R2C2-L2-B,2,2,2,back,cabbage,S9,True,0.824,flag_for_treatment,disease detected at stage 'S9' with confidence 0.82,S4_5,False
2026-09-15T03:00:04.199876+00:00,R2C2-L3-F,2,2,3,front,lettuce,Harvest stage,False,0.927,schedule_monitoring,"healthy, confident, and near harvest ('Harvest stage') -- tighten monitoring cadence",Head formation,True
2026-09-15T03:00:04.404075+00:00,R2C2-L3-B,2,2,3,back,mushroom,Juvenile,False,0.694,schedule_monitoring,healthy but marginal confidence (0.69) -- re-check sooner,Harvest,False
