timestamp,pod_id,row,col,layer,side,crop_type,growth_stage,disease_flag,confidence,action,reason,ground_truth_stage,ground_truth_diseased
2026-09-14T06:19:56.768518+00:00,R0C1-L0-F,0,1,0,front,mushroom,Harvest,False,0.566,schedule_monitoring,low-confidence reading (0.57 < 0.6) -- re-check before trusting it,Juvenile,False
2026-09-14T06:19:56.782621+00:00,R0C1-L0-B,0,1,0,back,cabbage,S8,False,0.98,schedule_monitoring,"healthy, confident, and near harvest ('S8') -- tighten monitoring cadence",S4_5,False
2026-09-14T06:19:56.806068+00:00,R0C2-L0-F,0,2,0,front,lettuce,Early Growth,False,0.907,log_and_continue,"healthy, confident reading (0.91) at stage 'Early Growth'",Early Growth,False
2026-09-14T06:19:56.815660+00:00,R0C2-L0-B,0,2,0,back,mushroom,Intermediate,False,0.795,schedule_monitoring,"healthy, confident, and near harvest ('Intermediate') -- tighten monitoring cadence",Intermediate,False
2026-09-14T06:19:56.832400+00:00,R0C2-L1-F,0,2,1,front,cabbage,S6_7,False,0.821,log_and_continue,"healthy, confident reading (0.82) at stage 'S6_7'",S6_7,True
2026-09-14T06:19:56.842762+00:00,R0C2-L1-B,0,2,1,back,lettuce,Head formation,True,0.692,flag_for_treatment,disease detected at stage 'Head formation' with confidence 0.69,Harvest stage,False
2026-09-14T06:19:56.865570+00:00,R0C2-L2-F,0,2,2,front,mushroom,Juvenile,True,0.573,schedule_monitoring,low-confidence reading (0.57 < 0.6) -- re-check before trusting it,Juvenile,False
2026-09-14T06:19:56.880802+00:00,R0C2-L2-B,0,2,2,back,cabbage,S4_5,False,0.951,log_and_continue,"healthy, confident reading (0.95) at stage 'S4_5'",S4_5,False
2026-09-14T06:19:56.893056+00:00,R0C2-L3-F,0,2,3,front,lettuce,Harvest stage,False,0.883,schedule_monitoring,"healthy, confident, and near harvest ('Harvest stage') -- tighten monitoring cadence",Head formation,True
2026-09-14T06:19:56.908365+00:00,R0C2-L3-B,0,2,3,back,mushroom,Intermediate,False,0.818,schedule_monitoring,"healthy, confident, and near harvest ('Intermediate') -- tighten monitoring cadence",Harvest,False
2026-09-14T06:19:56.946128+00:00,R1C2-L3-F,1,2,3,front,lettuce,Head formation,False,0.699,schedule_monitoring,healthy but marginal confidence (0.70) -- re-check sooner,Head formation,True
2026-09-14T06:19:56.960631+00:00,R1C2-L3-B,1,2,3,back,mushroom,Intermediate,False,0.866,schedule_monitoring,"healthy, confident, and near harvest ('Intermediate') -- tighten monitoring cadence",Harvest,False
2026-09-14T06:19:56.976224+00:00,R1C2-L2-F,1,2,2,front,mushroom,Juvenile,False,0.851,log_and_continue,"healthy, confident reading (0.85) at stage 'Juvenile'",Juvenile,False
2026-09-14T06:19:56.987273+00:00,R1C2-L2-B,1,2,2,back,cabbage,S4_5,False,0.798,log_and_continue,"healthy, confident reading (0.80) at stage 'S4_5'",S4_5,False
2026-09-14T06:19:56.998569+00:00,R1C2-L1-F,1,2,1,front,cabbage,S6_7,False,0.658,schedule_monitoring,healthy but marginal confidence (0.66) -- re-check sooner,S6_7,True
2026-09-14T06:19:57.015040+00:00,R1C2-L1-B,1,2,1,back,lettuce,Head formation,False,0.618,schedule_monitoring,healthy but marginal confidence (0.62) -- re-check sooner,Harvest stage,False
2026-09-14T06:19:57.032717+00:00,R1C2-L0-F,1,2,0,front,lettuce,Early Growth,True,0.868,flag_for_treatment,disease detected at stage 'Early Growth' with confidence 0.87,Early Growth,False
2026-09-14T06:19:57.056053+00:00,R1C2-L0-B,1,2,0,back,mushroom,Intermediate,False,0.955,schedule_monitoring,"healthy, confident, and near harvest ('Intermediate') -- tighten monitoring cadence",Intermediate,False
2026-09-14T06:19:57.078789+00:00,R1C1-L0-F,1,1,0,front,mushroom,Intermediate,False,0.854,schedule_monitoring,"healthy, confident, and near harvest ('Intermediate') -- tighten monitoring cadence",Juvenile,False
2026-09-14T06:19:57.094099+00:00,R1C1-L0-B,1,1,0,back,cabbage,S8,True,0.649,flag_for_treatment,disease detected at stage 'S8' with confidence 0.65,S4_5,False
2026-09-14T06:19:57.116275+00:00,R1C1-L1-F,1,1,1,front,lettuce,Harvest stage,False,0.84,schedule_monitoring,"healthy, confident, and near harvest ('Harvest stage') -- tighten monitoring cadence",Head formation,True
2026-09-14T06:19:57.131899+00:00,R1C1-L1-B,1,1,1,back,mushroom,Juvenile,True,0.759,flag_for_treatment,disease detected at stage 'Juvenile' with confidence 0.76,Harvest,False
2026-09-14T06:19:57.156077+00:00,R1C1-L2-F,1,1,2,front,cabbage,S4_5,False,0.741,log_and_continue,"healthy, confident reading (0.74) at stage 'S4_5'",S2_3,False
2026-09-14T06:19:57.165740+00:00,R1C1-L2-B,1,1,2,back,lettuce,Leafy growth,False,0.566,schedule_monitoring,low-confidence reading (0.57 < 0.6) -- re-check before trusting it,Leafy growth,False
2026-09-14T06:19:57.182861+00:00,R1C1-L3-F,1,1,3,front,mushroom,Juvenile,False,0.575,schedule_monitoring,low-confidence reading (0.57 < 0.6) -- re-check before trusting it,Harvest,True
2026-09-14T06:19:57.198729+00:00,R1C1-L3-B,1,1,3,back,cabbage,S4_5,True,0.951,flag_for_treatment,disease detected at stage 'S4_5' with confidence 0.95,S9,False
2026-09-14T06:19:57.229166+00:00,R1C0-L3-F,1,0,3,front,cabbage,S4_5,False,0.781,log_and_continue,"healthy, confident reading (0.78) at stage 'S4_5'",S6_7,True
2026-09-14T06:19:57.240552+00:00,R1C0-L3-B,1,0,3,back,lettuce,Head formation,False,0.715,schedule_monitoring,"healthy, confident, and near harvest ('Head formation') -- tighten monitoring cadence",Harvest stage,False
2026-09-14T06:19:57.257660+00:00,R1C0-L2-F,1,0,2,front,lettuce,Head formation,True,0.615,flag_for_treatment,disease detected at stage 'Head formation' with confidence 0.61,Early Growth,False
2026-09-14T06:19:57.278108+00:00,R1C0-L2-B,1,0,2,back,mushroom,Intermediate,False,0.831,schedule_monitoring,"healthy, confident, and near harvest ('Intermediate') -- tighten monitoring cadence",Intermediate,False
2026-09-14T06:19:57.293786+00:00,R1C0-L1-F,1,0,1,front,mushroom,Harvest,False,0.585,schedule_monitoring,low-confidence reading (0.58 < 0.6) -- re-check before trusting it,Harvest,True
2026-09-14T06:19:57.309131+00:00,R1C0-L1-B,1,0,1,back,cabbage,S9,False,0.755,schedule_monitoring,"healthy, confident, and near harvest ('S9') -- tighten monitoring cadence",S9,False
2026-09-14T06:19:57.326006+00:00,R1C0-L0-F,1,0,0,front,cabbage,S2_3,False,0.848,log_and_continue,"healthy, confident reading (0.85) at stage 'S2_3'",S2_3,False
2026-09-14T06:19:57.335474+00:00,R1C0-L0-B,1,0,0,back,lettuce,Early Growth,False,0.879,log_and_continue,"healthy, confident reading (0.88) at stage 'Early Growth'",Leafy growth,False
2026-09-14T06:19:57.370755+00:00,R2C0-L0-F,2,0,0,front,cabbage,S6_7,False,0.798,log_and_continue,"healthy, confident reading (0.80) at stage 'S6_7'",S2_3,False
2026-09-14T06:19:57.380308+00:00,R2C0-L0-B,2,0,0,back,lettuce,Early Growth,False,0.664,schedule_monitoring,healthy but marginal confidence (0.66) -- re-check sooner,Leafy growth,False
2026-09-14T06:19:57.396030+00:00,R2C0-L1-F,2,0,1,front,mushroom,Juvenile,False,0.697,schedule_monitoring,healthy but marginal confidence (0.70) -- re-check sooner,Harvest,True
2026-09-14T06:19:57.411819+00:00,R2C0-L1-B,2,0,1,back,cabbage,S2_3,False,0.798,log_and_continue,"healthy, confident reading (0.80) at stage 'S2_3'",S9,False
2026-09-14T06:19:57.424941+00:00,R2C0-L2-F,2,0,2,front,lettuce,Harvest stage,False,0.908,schedule_monitoring,"healthy, confident, and near harvest ('Harvest stage') -- tighten monitoring cadence",Early Growth,False
2026-09-14T06:19:57.441283+00:00,R2C0-L2-B,2,0,2,back,mushroom,Intermediate,False,0.578,schedule_monitoring,low-confidence reading (0.58 < 0.6) -- re-check before trusting it,Intermediate,False
2026-09-14T06:19:57.460741+00:00,R2C0-L3-F,2,0,3,front,cabbage,S4_5,False,0.936,log_and_continue,"healthy, confident reading (0.94) at stage 'S4_5'",S6_7,True
2026-09-14T06:19:57.472609+00:00,R2C0-L3-B,2,0,3,back,lettuce,Early Growth,False,0.9,log_and_continue,"healthy, confident reading (0.90) at stage 'Early Growth'",Harvest stage,False
2026-09-14T06:19:57.494059+00:00,R2C1-L3-F,2,1,3,front,mushroom,Harvest,False,0.784,schedule_monitoring,"healthy, confident, and near harvest ('Harvest') -- tighten monitoring cadence",Harvest,True
2026-09-14T06:19:57.509905+00:00,R2C1-L3-B,2,1,3,back,cabbage,S9,True,0.981,flag_for_treatment,disease detected at stage 'S9' with confidence 0.98,S9,False
2026-09-14T06:19:57.532287+00:00,R2C1-L2-F,2,1,2,front,cabbage,S6_7,True,0.839,flag_for_treatment,disease detected at stage 'S6_7' with confidence 0.84,S2_3,False
2026-09-14T06:19:57.556175+00:00,R2C1-L2-B,2,1,2,back,lettuce,Leafy growth,True,0.831,flag_for_treatment,disease detected at stage 'Leafy growth' with confidence 0.83,Leafy growth,False
2026-09-14T06:19:57.579285+00:00,R2C1-L1-F,2,1,1,front,lettuce,Harvest stage,False,0.589,schedule_monitoring,low-confidence reading (0.59 < 0.6) -- re-check before trusting it,Head formation,True
2026-09-14T06:19:57.593511+00:00,R2C1-L1-B,2,1,1,back,mushroom,Juvenile,False,0.633,schedule_monitoring,healthy but marginal confidence (0.63) -- re-check sooner,Harvest,False
2026-09-14T06:19:57.610214+00:00,R2C1-L0-F,2,1,0,front,mushroom,Harvest,False,0.928,schedule_monitoring,"healthy, confident, and near harvest ('Harvest') -- tighten monitoring cadence",Juvenile,False
2026-09-14T06:19:57.625578+00:00,R2C1-L0-B,2,1,0,back,cabbage,S2_3,False,0.844,log_and_continue,"healthy, confident reading (0.84) at stage 'S2_3'",S4_5,False
2026-09-14T06:19:57.643596+00:00,R2C2-L0-F,2,2,0,front,lettuce,Leafy growth,False,0.577,schedule_monitoring,low-confidence reading (0.58 < 0.6) -- re-check before trusting it,Early Growth,False
2026-09-14T06:19:57.658464+00:00,R2C2-L0-B,2,2,0,back,mushroom,Intermediate,False,0.579,schedule_monitoring,low-confidence reading (0.58 < 0.6) -- re-check before trusting it,Intermediate,False
2026-09-14T06:19:57.675265+00:00,R2C2-L1-F,2,2,1,front,cabbage,S9,True,0.946,flag_for_treatment,disease detected at stage 'S9' with confidence 0.95,S6_7,True
2026-09-14T06:19:57.695750+00:00,R2C2-L1-B,2,2,1,back,lettuce,Head formation,False,0.608,schedule_monitoring,healthy but marginal confidence (0.61) -- re-check sooner,Harvest stage,False
2026-09-14T06:19:57.711569+00:00,R2C2-L2-F,2,2,2,front,mushroom,Harvest,False,0.608,schedule_monitoring,healthy but marginal confidence (0.61) -- re-check sooner,Juvenile,False
2026-09-14T06:19:57.726366+00:00,R2C2-L2-B,2,2,2,back,cabbage,S4_5,False,0.785,log_and_continue,"healthy, confident reading (0.79) at stage 'S4_5'",S4_5,False
2026-09-14T06:19:57.738600+00:00,R2C2-L3-F,2,2,3,front,lettuce,Head formation,False,0.803,schedule_monitoring,"healthy, confident, and near harvest ('Head formation') -- tighten monitoring cadence",Head formation,True
2026-09-14T06:19:57.753289+00:00,R2C2-L3-B,2,2,3,back,mushroom,Juvenile,False,0.779,log_and_continue,"healthy, confident reading (0.78) at stage 'Juvenile'",Harvest,False
