timestamp,pod_id,row,col,layer,side,crop_type,growth_stage,disease_flag,confidence,action,reason,ground_truth_stage,ground_truth_diseased
2026-09-13T19:01:44.191238+00:00,R0C2-L0-F,0,2,0,front,lettuce,Harvest stage,False,0.479,schedule_monitoring,low-confidence reading (0.48 < 0.6) -- re-check before trusting it,Early Growth,False
2026-09-13T19:01:44.932426+00:00,R0C2-L0-B,0,2,0,back,mushroom,Intermediate,False,0.958,schedule_monitoring,"healthy, confident, and near harvest ('Intermediate') -- tighten monitoring cadence",Intermediate,False
2026-09-13T19:01:45.868001+00:00,R0C2-L1-F,0,2,1,front,cabbage,S8,False,0.609,schedule_monitoring,healthy but marginal confidence (0.61) -- re-check sooner,S6_7,True
2026-09-13T19:01:46.606138+00:00,R0C2-L1-B,0,2,1,back,lettuce,Harvest stage,False,0.983,schedule_monitoring,"healthy, confident, and near harvest ('Harvest stage') -- tighten monitoring cadence",Harvest stage,False
2026-09-13T19:01:47.543386+00:00,R0C2-L2-F,0,2,2,front,mushroom,Juvenile,False,0.827,log_and_continue,"healthy, confident reading (0.83) at stage 'Juvenile'",Juvenile,False
2026-09-13T19:01:48.234235+00:00,R0C2-L2-B,0,2,2,back,cabbage,S4_5,False,0.837,log_and_continue,"healthy, confident reading (0.84) at stage 'S4_5'",S4_5,False
2026-09-13T19:01:49.136539+00:00,R0C2-L3-F,0,2,3,front,lettuce,Early Growth,False,0.714,log_and_continue,"healthy, confident reading (0.71) at stage 'Early Growth'",Head formation,True
2026-09-13T19:01:49.829285+00:00,R0C2-L3-B,0,2,3,back,mushroom,Harvest,False,0.412,schedule_monitoring,low-confidence reading (0.41 < 0.6) -- re-check before trusting it,Harvest,False
2026-09-13T19:01:53.244813+00:00,R1C2-L3-F,1,2,3,front,lettuce,Head formation,True,0.97,flag_for_treatment,disease detected at stage 'Head formation' with confidence 0.97,Head formation,True
2026-09-13T19:01:54.048726+00:00,R1C2-L3-B,1,2,3,back,mushroom,Harvest,False,0.815,schedule_monitoring,"healthy, confident, and near harvest ('Harvest') -- tighten monitoring cadence",Harvest,False
2026-09-13T19:01:54.998494+00:00,R1C2-L2-F,1,2,2,front,mushroom,Juvenile,False,0.957,log_and_continue,"healthy, confident reading (0.96) at stage 'Juvenile'",Juvenile,False
2026-09-13T19:01:55.685218+00:00,R1C2-L2-B,1,2,2,back,cabbage,S4_5,False,0.855,log_and_continue,"healthy, confident reading (0.85) at stage 'S4_5'",S4_5,False
2026-09-13T19:01:56.594132+00:00,R1C2-L1-F,1,2,1,front,cabbage,S6_7,True,0.983,flag_for_treatment,disease detected at stage 'S6_7' with confidence 0.98,S6_7,True
2026-09-13T19:01:57.410225+00:00,R1C2-L1-B,1,2,1,back,lettuce,Harvest stage,False,0.935,schedule_monitoring,"healthy, confident, and near harvest ('Harvest stage') -- tighten monitoring cadence",Harvest stage,False
2026-09-13T19:01:58.364892+00:00,R1C2-L0-F,1,2,0,front,lettuce,Early Growth,False,0.927,log_and_continue,"healthy, confident reading (0.93) at stage 'Early Growth'",Early Growth,False
2026-09-13T19:01:59.044146+00:00,R1C2-L0-B,1,2,0,back,mushroom,Juvenile,False,0.664,schedule_monitoring,healthy but marginal confidence (0.66) -- re-check sooner,Intermediate,False
2026-09-13T19:02:00.643594+00:00,R1C1-L0-F,1,1,0,front,mushroom,Juvenile,False,0.86,log_and_continue,"healthy, confident reading (0.86) at stage 'Juvenile'",Juvenile,False
2026-09-13T19:02:01.349476+00:00,R1C1-L0-B,1,1,0,back,cabbage,S4_5,False,0.87,log_and_continue,"healthy, confident reading (0.87) at stage 'S4_5'",S4_5,False
2026-09-13T19:02:02.252377+00:00,R1C1-L1-F,1,1,1,front,lettuce,Head formation,True,0.927,flag_for_treatment,disease detected at stage 'Head formation' with confidence 0.93,Head formation,True
2026-09-13T19:02:03.023799+00:00,R1C1-L1-B,1,1,1,back,mushroom,Harvest,False,0.966,schedule_monitoring,"healthy, confident, and near harvest ('Harvest') -- tighten monitoring cadence",Harvest,False
2026-09-13T19:02:03.970944+00:00,R1C1-L2-F,1,1,2,front,cabbage,S2_3,False,0.847,log_and_continue,"healthy, confident reading (0.85) at stage 'S2_3'",S2_3,False
2026-09-13T19:02:04.657015+00:00,R1C1-L2-B,1,1,2,back,lettuce,Leafy growth,False,0.832,log_and_continue,"healthy, confident reading (0.83) at stage 'Leafy growth'",Leafy growth,False
2026-09-13T19:02:05.557300+00:00,R1C1-L3-F,1,1,3,front,mushroom,Harvest,True,0.855,flag_for_treatment,disease detected at stage 'Harvest' with confidence 0.85,Harvest,True
2026-09-13T19:02:06.344351+00:00,R1C1-L3-B,1,1,3,back,cabbage,S9,False,0.936,schedule_monitoring,"healthy, confident, and near harvest ('S9') -- tighten monitoring cadence",S9,False
2026-09-13T19:02:07.940112+00:00,R1C0-L3-F,1,0,3,front,cabbage,S6_7,True,0.844,flag_for_treatment,disease detected at stage 'S6_7' with confidence 0.84,S6_7,True
2026-09-13T19:02:08.715448+00:00,R1C0-L3-B,1,0,3,back,lettuce,Harvest stage,False,0.915,schedule_monitoring,"healthy, confident, and near harvest ('Harvest stage') -- tighten monitoring cadence",Harvest stage,False
2026-09-13T19:02:09.659890+00:00,R1C0-L2-F,1,0,2,front,lettuce,Early Growth,False,0.975,log_and_continue,"healthy, confident reading (0.97) at stage 'Early Growth'",Early Growth,False
2026-09-13T19:02:10.351255+00:00,R1C0-L2-B,1,0,2,back,mushroom,Intermediate,False,0.971,schedule_monitoring,"healthy, confident, and near harvest ('Intermediate') -- tighten monitoring cadence",Intermediate,False
2026-09-13T19:02:11.289570+00:00,R1C0-L1-F,1,0,1,front,mushroom,Harvest,True,0.876,flag_for_treatment,disease detected at stage 'Harvest' with confidence 0.88,Harvest,True
2026-09-13T19:02:12.094021+00:00,R1C0-L1-B,1,0,1,back,cabbage,S9,False,0.88,schedule_monitoring,"healthy, confident, and near harvest ('S9') -- tighten monitoring cadence",S9,False
2026-09-13T19:02:13.045153+00:00,R1C0-L0-F,1,0,0,front,cabbage,S2_3,False,0.844,log_and_continue,"healthy, confident reading (0.84) at stage 'S2_3'",S2_3,False
2026-09-13T19:02:13.748344+00:00,R1C0-L0-B,1,0,0,back,lettuce,Leafy growth,False,0.971,log_and_continue,"healthy, confident reading (0.97) at stage 'Leafy growth'",Leafy growth,False
2026-09-13T19:02:17.104300+00:00,R2C0-L0-F,2,0,0,front,cabbage,S2_3,False,0.977,log_and_continue,"healthy, confident reading (0.98) at stage 'S2_3'",S2_3,False
2026-09-13T19:02:17.775943+00:00,R2C0-L0-B,2,0,0,back,lettuce,Leafy growth,False,0.988,log_and_continue,"healthy, confident reading (0.99) at stage 'Leafy growth'",Leafy growth,False
2026-09-13T19:02:18.676112+00:00,R2C0-L1-F,2,0,1,front,mushroom,Harvest,True,0.888,flag_for_treatment,disease detected at stage 'Harvest' with confidence 0.89,Harvest,True
2026-09-13T19:02:19.456577+00:00,R2C0-L1-B,2,0,1,back,cabbage,S9,False,0.822,schedule_monitoring,"healthy, confident, and near harvest ('S9') -- tighten monitoring cadence",S9,False
2026-09-13T19:02:20.398795+00:00,R2C0-L2-F,2,0,2,front,lettuce,Early Growth,False,0.867,log_and_continue,"healthy, confident reading (0.87) at stage 'Early Growth'",Early Growth,False
2026-09-13T19:02:21.119059+00:00,R2C0-L2-B,2,0,2,back,mushroom,Intermediate,False,0.877,schedule_monitoring,"healthy, confident, and near harvest ('Intermediate') -- tighten monitoring cadence",Intermediate,False
2026-09-13T19:02:22.055843+00:00,R2C0-L3-F,2,0,3,front,cabbage,S6_7,True,0.86,flag_for_treatment,disease detected at stage 'S6_7' with confidence 0.86,S6_7,True
2026-09-13T19:02:22.849143+00:00,R2C0-L3-B,2,0,3,back,lettuce,Harvest stage,False,0.8,schedule_monitoring,"healthy, confident, and near harvest ('Harvest stage') -- tighten monitoring cadence",Harvest stage,False
2026-09-13T19:02:24.454999+00:00,R2C1-L3-F,2,1,3,front,mushroom,Harvest,True,0.83,flag_for_treatment,disease detected at stage 'Harvest' with confidence 0.83,Harvest,True
2026-09-13T19:02:25.252159+00:00,R2C1-L3-B,2,1,3,back,cabbage,S9,False,0.91,schedule_monitoring,"healthy, confident, and near harvest ('S9') -- tighten monitoring cadence",S9,False
2026-09-13T19:02:26.186151+00:00,R2C1-L2-F,2,1,2,front,cabbage,S2_3,False,0.976,log_and_continue,"healthy, confident reading (0.98) at stage 'S2_3'",S2_3,False
2026-09-13T19:02:26.887068+00:00,R2C1-L2-B,2,1,2,back,lettuce,Leafy growth,False,0.916,log_and_continue,"healthy, confident reading (0.92) at stage 'Leafy growth'",Leafy growth,False
2026-09-13T19:02:27.760182+00:00,R2C1-L1-F,2,1,1,front,lettuce,Head formation,True,0.911,flag_for_treatment,disease detected at stage 'Head formation' with confidence 0.91,Head formation,True
2026-09-13T19:02:28.568277+00:00,R2C1-L1-B,2,1,1,back,mushroom,Harvest,False,0.948,schedule_monitoring,"healthy, confident, and near harvest ('Harvest') -- tighten monitoring cadence",Harvest,False
2026-09-13T19:02:29.503113+00:00,R2C1-L0-F,2,1,0,front,mushroom,Juvenile,False,0.828,log_and_continue,"healthy, confident reading (0.83) at stage 'Juvenile'",Juvenile,False
2026-09-13T19:02:30.201121+00:00,R2C1-L0-B,2,1,0,back,cabbage,S4_5,False,0.951,log_and_continue,"healthy, confident reading (0.95) at stage 'S4_5'",S4_5,False
2026-09-13T19:02:31.758221+00:00,R2C2-L0-F,2,2,0,front,lettuce,Early Growth,False,0.968,log_and_continue,"healthy, confident reading (0.97) at stage 'Early Growth'",Early Growth,False
2026-09-13T19:02:32.432260+00:00,R2C2-L0-B,2,2,0,back,mushroom,Intermediate,False,0.439,schedule_monitoring,low-confidence reading (0.44 < 0.6) -- re-check before trusting it,Intermediate,False
2026-09-13T19:02:33.354273+00:00,R2C2-L1-F,2,2,1,front,cabbage,S6_7,True,0.885,flag_for_treatment,disease detected at stage 'S6_7' with confidence 0.89,S6_7,True
2026-09-13T19:02:34.146064+00:00,R2C2-L1-B,2,2,1,back,lettuce,Harvest stage,False,0.929,schedule_monitoring,"healthy, confident, and near harvest ('Harvest stage') -- tighten monitoring cadence",Harvest stage,False
2026-09-13T19:02:35.071061+00:00,R2C2-L2-F,2,2,2,front,mushroom,Juvenile,False,0.975,log_and_continue,"healthy, confident reading (0.97) at stage 'Juvenile'",Juvenile,False
2026-09-13T19:02:35.769725+00:00,R2C2-L2-B,2,2,2,back,cabbage,S4_5,False,0.812,log_and_continue,"healthy, confident reading (0.81) at stage 'S4_5'",S4_5,False
2026-09-13T19:02:36.657153+00:00,R2C2-L3-F,2,2,3,front,lettuce,Head formation,True,0.938,flag_for_treatment,disease detected at stage 'Head formation' with confidence 0.94,Head formation,True
2026-09-13T19:02:37.454117+00:00,R2C2-L3-B,2,2,3,back,mushroom,Harvest,False,0.842,schedule_monitoring,"healthy, confident, and near harvest ('Harvest') -- tighten monitoring cadence",Harvest,False
2026-09-13T19:02:40.872546+00:00,R3C2-L3-F,3,2,3,front,lettuce,Head formation,True,0.941,flag_for_treatment,disease detected at stage 'Head formation' with confidence 0.94,Head formation,True
2026-09-13T19:02:41.638312+00:00,R3C2-L3-B,3,2,3,back,mushroom,Harvest,False,0.833,schedule_monitoring,"healthy, confident, and near harvest ('Harvest') -- tighten monitoring cadence",Harvest,False
2026-09-13T19:02:42.562109+00:00,R3C2-L2-F,3,2,2,front,mushroom,Harvest,False,0.73,schedule_monitoring,"healthy, confident, and near harvest ('Harvest') -- tighten monitoring cadence",Juvenile,False
2026-09-13T19:02:43.291422+00:00,R3C2-L2-B,3,2,2,back,cabbage,S4_5,False,0.906,log_and_continue,"healthy, confident reading (0.91) at stage 'S4_5'",S4_5,False
2026-09-13T19:02:44.172513+00:00,R3C2-L1-F,3,2,1,front,cabbage,S6_7,True,0.921,flag_for_treatment,disease detected at stage 'S6_7' with confidence 0.92,S6_7,True
2026-09-13T19:02:44.955043+00:00,R3C2-L1-B,3,2,1,back,lettuce,Harvest stage,False,0.858,schedule_monitoring,"healthy, confident, and near harvest ('Harvest stage') -- tighten monitoring cadence",Harvest stage,False
2026-09-13T19:02:45.896431+00:00,R3C2-L0-F,3,2,0,front,lettuce,Early Growth,False,0.903,log_and_continue,"healthy, confident reading (0.90) at stage 'Early Growth'",Early Growth,False
2026-09-13T19:02:46.588062+00:00,R3C2-L0-B,3,2,0,back,mushroom,Intermediate,False,0.888,schedule_monitoring,"healthy, confident, and near harvest ('Intermediate') -- tighten monitoring cadence",Intermediate,False
2026-09-13T19:02:48.184688+00:00,R3C1-L0-F,3,1,0,front,mushroom,Juvenile,False,0.883,log_and_continue,"healthy, confident reading (0.88) at stage 'Juvenile'",Juvenile,False
2026-09-13T19:02:48.879566+00:00,R3C1-L0-B,3,1,0,back,cabbage,S4_5,False,0.892,log_and_continue,"healthy, confident reading (0.89) at stage 'S4_5'",S4_5,False
2026-09-13T19:02:49.763249+00:00,R3C1-L1-F,3,1,1,front,lettuce,Head formation,True,0.892,flag_for_treatment,disease detected at stage 'Head formation' with confidence 0.89,Head formation,True
2026-09-13T19:02:50.534025+00:00,R3C1-L1-B,3,1,1,back,mushroom,Intermediate,True,0.478,schedule_monitoring,low-confidence reading (0.48 < 0.6) -- re-check before trusting it,Harvest,False
2026-09-13T19:02:51.469058+00:00,R3C1-L2-F,3,1,2,front,cabbage,S4_5,False,0.702,log_and_continue,"healthy, confident reading (0.70) at stage 'S4_5'",S2_3,False
2026-09-13T19:02:52.172026+00:00,R3C1-L2-B,3,1,2,back,lettuce,Leafy growth,False,0.953,log_and_continue,"healthy, confident reading (0.95) at stage 'Leafy growth'",Leafy growth,False
2026-09-13T19:02:53.107369+00:00,R3C1-L3-F,3,1,3,front,mushroom,Harvest,True,0.819,flag_for_treatment,disease detected at stage 'Harvest' with confidence 0.82,Harvest,True
2026-09-13T19:02:53.928538+00:00,R3C1-L3-B,3,1,3,back,cabbage,S9,False,0.966,schedule_monitoring,"healthy, confident, and near harvest ('S9') -- tighten monitoring cadence",S9,False
2026-09-13T19:02:55.538797+00:00,R3C0-L3-F,3,0,3,front,cabbage,S6_7,True,0.842,flag_for_treatment,disease detected at stage 'S6_7' with confidence 0.84,S6_7,True
2026-09-13T19:02:56.332473+00:00,R3C0-L3-B,3,0,3,back,lettuce,Harvest stage,False,0.832,schedule_monitoring,"healthy, confident, and near harvest ('Harvest stage') -- tighten monitoring cadence",Harvest stage,False
2026-09-13T19:02:57.261359+00:00,R3C0-L2-F,3,0,2,front,lettuce,Early Growth,False,0.985,log_and_continue,"healthy, confident reading (0.98) at stage 'Early Growth'",Early Growth,False
2026-09-13T19:02:57.981943+00:00,R3C0-L2-B,3,0,2,back,mushroom,Intermediate,False,0.949,schedule_monitoring,"healthy, confident, and near harvest ('Intermediate') -- tighten monitoring cadence",Intermediate,False
2026-09-13T19:02:58.925935+00:00,R3C0-L1-F,3,0,1,front,mushroom,Harvest,True,0.897,flag_for_treatment,disease detected at stage 'Harvest' with confidence 0.90,Harvest,True
2026-09-13T19:02:59.691440+00:00,R3C0-L1-B,3,0,1,back,cabbage,S9,False,0.973,schedule_monitoring,"healthy, confident, and near harvest ('S9') -- tighten monitoring cadence",S9,False
2026-09-13T19:03:00.610911+00:00,R3C0-L0-F,3,0,0,front,cabbage,S6_7,False,0.624,schedule_monitoring,healthy but marginal confidence (0.62) -- re-check sooner,S2_3,False
2026-09-13T19:03:01.362979+00:00,R3C0-L0-B,3,0,0,back,lettuce,Leafy growth,False,0.828,log_and_continue,"healthy, confident reading (0.83) at stage 'Leafy growth'",Leafy growth,False
