timestamp,pod_id,row,col,layer,side,crop_type,growth_stage,disease_flag,confidence,action,reason,ground_truth_stage,ground_truth_diseased
2026-09-14T06:15:24.531678+00:00,R2C0-L3-F,2,0,3,front,cabbage,S8,False,0.822,schedule_monitoring,"healthy, confident, and near harvest ('S8') -- tighten monitoring cadence",S6_7,True
2026-09-14T06:15:24.612126+00:00,R2C0-L3-B,2,0,3,back,lettuce,Head formation,False,0.775,schedule_monitoring,"healthy, confident, and near harvest ('Head formation') -- tighten monitoring cadence",Harvest stage,False
2026-09-14T06:15:24.729063+00:00,R2C1-L3-F,2,1,3,front,mushroom,Harvest,True,0.989,flag_for_treatment,disease detected at stage 'Harvest' with confidence 0.99,Harvest,True
2026-09-14T06:15:24.838591+00:00,R2C1-L3-B,2,1,3,back,cabbage,S9,False,0.566,schedule_monitoring,low-confidence reading (0.57 < 0.6) -- re-check before trusting it,S9,False
2026-09-14T06:15:24.922937+00:00,R2C1-L2-F,2,1,2,front,cabbage,S6_7,False,0.647,schedule_monitoring,healthy but marginal confidence (0.65) -- re-check sooner,S2_3,False
2026-09-14T06:15:24.998486+00:00,R2C1-L2-B,2,1,2,back,lettuce,Head formation,False,0.874,schedule_monitoring,"healthy, confident, and near harvest ('Head formation') -- tighten monitoring cadence",Leafy growth,False
2026-09-14T06:15:25.082793+00:00,R2C1-L1-F,2,1,1,front,lettuce,Head formation,False,0.61,schedule_monitoring,healthy but marginal confidence (0.61) -- re-check sooner,Head formation,True
2026-09-14T06:15:25.158119+00:00,R2C1-L1-B,2,1,1,back,mushroom,Intermediate,True,0.922,flag_for_treatment,disease detected at stage 'Intermediate' with confidence 0.92,Harvest,False
2026-09-14T06:15:25.275069+00:00,R2C1-L0-F,2,1,0,front,mushroom,Harvest,False,0.958,schedule_monitoring,"healthy, confident, and near harvest ('Harvest') -- tighten monitoring cadence",Juvenile,False
2026-09-14T06:15:25.350672+00:00,R2C1-L0-B,2,1,0,back,cabbage,S4_5,False,0.711,log_and_continue,"healthy, confident reading (0.71) at stage 'S4_5'",S4_5,False
2026-09-14T06:15:25.443437+00:00,R2C2-L0-F,2,2,0,front,lettuce,Harvest stage,True,0.89,flag_for_treatment,disease detected at stage 'Harvest stage' with confidence 0.89,Early Growth,False
2026-09-14T06:15:25.552171+00:00,R2C2-L0-B,2,2,0,back,mushroom,Intermediate,False,0.628,schedule_monitoring,healthy but marginal confidence (0.63) -- re-check sooner,Intermediate,False
2026-09-14T06:15:25.636857+00:00,R2C2-L1-F,2,2,1,front,cabbage,S4_5,False,0.964,log_and_continue,"healthy, confident reading (0.96) at stage 'S4_5'",S6_7,True
2026-09-14T06:15:25.688770+00:00,R2C2-L1-B,2,2,1,back,lettuce,Leafy growth,False,0.562,schedule_monitoring,low-confidence reading (0.56 < 0.6) -- re-check before trusting it,Harvest stage,False
2026-09-14T06:15:25.775371+00:00,R2C2-L2-F,2,2,2,front,mushroom,Harvest,False,0.633,schedule_monitoring,healthy but marginal confidence (0.63) -- re-check sooner,Juvenile,False
2026-09-14T06:15:25.849879+00:00,R2C2-L2-B,2,2,2,back,cabbage,S8,True,0.658,flag_for_treatment,disease detected at stage 'S8' with confidence 0.66,S4_5,False
2026-09-14T06:15:25.965307+00:00,R2C2-L3-F,2,2,3,front,lettuce,Leafy growth,False,0.662,schedule_monitoring,healthy but marginal confidence (0.66) -- re-check sooner,Head formation,True
2026-09-14T06:15:26.040112+00:00,R2C2-L3-B,2,2,3,back,mushroom,Juvenile,False,0.578,schedule_monitoring,low-confidence reading (0.58 < 0.6) -- re-check before trusting it,Harvest,False
