timestamp,pod_id,row,col,layer,side,crop_type,growth_stage,disease_flag,confidence,action,reason,ground_truth_stage,ground_truth_diseased
2026-09-14T06:34:13.036627+00:00,R1C2-L0-F,1,2,0,front,lettuce,Leafy growth,False,0.602,schedule_monitoring,healthy but marginal confidence (0.60) -- re-check sooner,Early Growth,False
2026-09-14T06:34:13.102179+00:00,R1C2-L0-B,1,2,0,back,mushroom,Harvest,False,0.668,schedule_monitoring,healthy but marginal confidence (0.67) -- re-check sooner,Intermediate,False
2026-09-14T06:34:13.173325+00:00,R1C1-L0-F,1,1,0,front,mushroom,Harvest,False,0.864,schedule_monitoring,"healthy, confident, and near harvest ('Harvest') -- tighten monitoring cadence",Juvenile,False
2026-09-14T06:34:13.238594+00:00,R1C1-L0-B,1,1,0,back,cabbage,S9,False,0.845,schedule_monitoring,"healthy, confident, and near harvest ('S9') -- tighten monitoring cadence",S4_5,False
2026-09-14T06:34:13.297245+00:00,R1C1-L1-F,1,1,1,front,lettuce,Early Growth,False,0.717,log_and_continue,"healthy, confident reading (0.72) at stage 'Early Growth'",Head formation,True
2026-09-14T06:34:13.346741+00:00,R1C1-L1-B,1,1,1,back,mushroom,Harvest,True,0.611,flag_for_treatment,disease detected at stage 'Harvest' with confidence 0.61,Harvest,False
2026-09-14T06:34:13.397918+00:00,R1C1-L2-F,1,1,2,front,cabbage,S9,False,0.831,schedule_monitoring,"healthy, confident, and near harvest ('S9') -- tighten monitoring cadence",S2_3,False
2026-09-14T06:34:13.437499+00:00,R1C1-L2-B,1,1,2,back,lettuce,Head formation,False,0.754,schedule_monitoring,"healthy, confident, and near harvest ('Head formation') -- tighten monitoring cadence",Leafy growth,False
2026-09-14T06:34:13.470990+00:00,R1C1-L3-F,1,1,3,front,mushroom,Intermediate,False,0.633,schedule_monitoring,healthy but marginal confidence (0.63) -- re-check sooner,Harvest,True
2026-09-14T06:34:13.498110+00:00,R1C1-L3-B,1,1,3,back,cabbage,S6_7,False,0.583,schedule_monitoring,low-confidence reading (0.58 < 0.6) -- re-check before trusting it,S9,False
2026-09-14T06:34:13.532396+00:00,R1C0-L3-F,1,0,3,front,cabbage,S2_3,False,0.661,schedule_monitoring,healthy but marginal confidence (0.66) -- re-check sooner,S6_7,True
2026-09-14T06:34:13.559786+00:00,R1C0-L3-B,1,0,3,back,lettuce,Early Growth,True,0.844,flag_for_treatment,disease detected at stage 'Early Growth' with confidence 0.84,Harvest stage,False
2026-09-14T06:34:13.599072+00:00,R1C0-L2-F,1,0,2,front,lettuce,Early Growth,False,0.65,schedule_monitoring,healthy but marginal confidence (0.65) -- re-check sooner,Early Growth,False
2026-09-14T06:34:13.638406+00:00,R1C0-L2-B,1,0,2,back,mushroom,Intermediate,False,0.637,schedule_monitoring,healthy but marginal confidence (0.64) -- re-check sooner,Intermediate,False
2026-09-14T06:34:13.683887+00:00,R1C0-L1-F,1,0,1,front,mushroom,Harvest,False,0.663,schedule_monitoring,healthy but marginal confidence (0.66) -- re-check sooner,Harvest,True
2026-09-14T06:34:13.736918+00:00,R1C0-L1-B,1,0,1,back,cabbage,S8,False,0.651,schedule_monitoring,healthy but marginal confidence (0.65) -- re-check sooner,S9,False
2026-09-14T06:34:13.795623+00:00,R1C0-L0-F,1,0,0,front,cabbage,S2_3,False,0.835,log_and_continue,"healthy, confident reading (0.83) at stage 'S2_3'",S2_3,False
2026-09-14T06:34:13.861089+00:00,R1C0-L0-B,1,0,0,back,lettuce,Harvest stage,True,0.775,flag_for_treatment,disease detected at stage 'Harvest stage' with confidence 0.78,Leafy growth,False
2026-09-14T06:34:13.961235+00:00,R2C0-L0-F,2,0,0,front,cabbage,S2_3,False,0.63,schedule_monitoring,healthy but marginal confidence (0.63) -- re-check sooner,S2_3,False
2026-09-14T06:34:14.030976+00:00,R2C0-L0-B,2,0,0,back,lettuce,Early Growth,False,0.596,schedule_monitoring,low-confidence reading (0.60 < 0.6) -- re-check before trusting it,Leafy growth,False
2026-09-14T06:34:14.093767+00:00,R2C0-L1-F,2,0,1,front,mushroom,Intermediate,True,0.774,flag_for_treatment,disease detected at stage 'Intermediate' with confidence 0.77,Harvest,True
2026-09-14T06:34:14.157065+00:00,R2C0-L1-B,2,0,1,back,cabbage,S8,True,0.685,flag_for_treatment,disease detected at stage 'S8' with confidence 0.69,S9,False
2026-09-14T06:34:14.212428+00:00,R2C0-L2-F,2,0,2,front,lettuce,Head formation,False,0.93,schedule_monitoring,"healthy, confident, and near harvest ('Head formation') -- tighten monitoring cadence",Early Growth,False
2026-09-14T06:34:14.254896+00:00,R2C0-L2-B,2,0,2,back,mushroom,Juvenile,True,0.955,flag_for_treatment,disease detected at stage 'Juvenile' with confidence 0.95,Intermediate,False
2026-09-14T06:34:14.296614+00:00,R2C0-L3-F,2,0,3,front,cabbage,S8,False,0.873,schedule_monitoring,"healthy, confident, and near harvest ('S8') -- tighten monitoring cadence",S6_7,True
2026-09-14T06:34:14.325014+00:00,R2C0-L3-B,2,0,3,back,lettuce,Leafy growth,False,0.731,log_and_continue,"healthy, confident reading (0.73) at stage 'Leafy growth'",Harvest stage,False
2026-09-14T06:34:14.355450+00:00,R2C1-L3-F,2,1,3,front,mushroom,Harvest,False,0.579,schedule_monitoring,low-confidence reading (0.58 < 0.6) -- re-check before trusting it,Harvest,True
2026-09-14T06:34:14.382091+00:00,R2C1-L3-B,2,1,3,back,cabbage,S8,False,0.616,schedule_monitoring,healthy but marginal confidence (0.62) -- re-check sooner,S9,False
2026-09-14T06:34:14.415112+00:00,R2C1-L2-F,2,1,2,front,cabbage,S6_7,False,0.576,schedule_monitoring,low-confidence reading (0.58 < 0.6) -- re-check before trusting it,S2_3,False
2026-09-14T06:34:14.454253+00:00,R2C1-L2-B,2,1,2,back,lettuce,Early Growth,True,0.859,flag_for_treatment,disease detected at stage 'Early Growth' with confidence 0.86,Leafy growth,False
2026-09-14T06:34:14.506269+00:00,R2C1-L1-F,2,1,1,front,lettuce,Harvest stage,False,0.62,schedule_monitoring,healthy but marginal confidence (0.62) -- re-check sooner,Head formation,True
2026-09-14T06:34:14.560866+00:00,R2C1-L1-B,2,1,1,back,mushroom,Intermediate,False,0.72,schedule_monitoring,"healthy, confident, and near harvest ('Intermediate') -- tighten monitoring cadence",Harvest,False
2026-09-14T06:34:14.619823+00:00,R2C1-L0-F,2,1,0,front,mushroom,Harvest,True,0.652,flag_for_treatment,disease detected at stage 'Harvest' with confidence 0.65,Juvenile,False
2026-09-14T06:34:14.690590+00:00,R2C1-L0-B,2,1,0,back,cabbage,S8,True,0.859,flag_for_treatment,disease detected at stage 'S8' with confidence 0.86,S4_5,False
2026-09-14T06:34:14.767822+00:00,R2C2-L0-F,2,2,0,front,lettuce,Head formation,False,0.675,schedule_monitoring,healthy but marginal confidence (0.68) -- re-check sooner,Early Growth,False
2026-09-14T06:34:14.832375+00:00,R2C2-L0-B,2,2,0,back,mushroom,Harvest,True,0.912,flag_for_treatment,disease detected at stage 'Harvest' with confidence 0.91,Intermediate,False
2026-09-14T06:34:14.896501+00:00,R2C2-L1-F,2,2,1,front,cabbage,S9,False,0.86,schedule_monitoring,"healthy, confident, and near harvest ('S9') -- tighten monitoring cadence",S6_7,True
2026-09-14T06:34:14.948595+00:00,R2C2-L1-B,2,2,1,back,lettuce,Harvest stage,False,0.782,schedule_monitoring,"healthy, confident, and near harvest ('Harvest stage') -- tighten monitoring cadence",Harvest stage,False
2026-09-14T06:34:14.994038+00:00,R2C2-L2-F,2,2,2,front,mushroom,Juvenile,True,0.978,flag_for_treatment,disease detected at stage 'Juvenile' with confidence 0.98,Juvenile,False
2026-09-14T06:34:15.038855+00:00,R2C2-L2-B,2,2,2,back,cabbage,S2_3,False,0.787,log_and_continue,"healthy, confident reading (0.79) at stage 'S2_3'",S4_5,False
2026-09-14T06:34:15.067725+00:00,R2C2-L3-F,2,2,3,front,lettuce,Early Growth,False,0.632,schedule_monitoring,healthy but marginal confidence (0.63) -- re-check sooner,Head formation,True
2026-09-14T06:34:15.094529+00:00,R2C2-L3-B,2,2,3,back,mushroom,Intermediate,True,0.652,flag_for_treatment,disease detected at stage 'Intermediate' with confidence 0.65,Harvest,False
